1539876695,0123105d5f,-0.0156,-0.9688,-0.0156,2.5000
1539876692,01231080e6,0.0156,-1.0156,-0.0625,-11.7500
1539876691,0123105cab,0.0312,-1.0000,0.0000,2.1250
1539876690,0123105d38,0.0000,-1.0000,0.0156,3.0000
1539876686,01231080e3,0.0781,-1.0000,0.0469,0.3750
1539876681,0123106f9d,0.0156,-1.0156,0.0000,6.7500
1539876681,0123105d70,0.0000,-1.0156,0.0000,6.8125
1539876677,0123104f06,0.0156,-1.0313,0.0000,4.2500
1539876677,0123106ee0,0.0156,-1.0469,0.0312,0.0625
1539876673,01231048d9,-0.0156,-0.9844,-0.0312,2.3125
1539876671,0123105d69,0.0156,-1.0156,-0.0312,-13.4375
1539876670,0123105ca8,-0.0469,0.0469,0.9844,-23.8750
1539876668,01231080f0,0.0156,-0.9844,-0.0781,0.0000
1539876667,0123104d47,-0.0469,-1.0000,0.0156,0.6250
1539876667,0123105be2,-0.0156,-1.0156,0.0000,1.0625
1539876664,0123102312,0.0625,-0.0312,0.9844,-12.9375
1539876664,0123106eb4,-0.0156,-1.0313,-0.0469,-21.9375
1539876660,01231048e9,-0.5625,-0.8438,-0.0156,-35.3750
1539876659,0123104997,0.0000,-1.0156,-0.0469,-25.8750
1539876658,0123106fa0,-0.0312,-0.9844,0.0000,4.8125
1539876656,01231034bf,0.0312,-1.0156,0.0156,3.3125
1539876655,012310498d,-0.0156,-1.0156,-0.0156,9.8750
1539876654,0123105bf8,-0.0156,-0.0156,0.9844,-17.4375
1539876653,0123104e76,-0.0469,0.1406,1.0313,6.7500
1539876649,01231080f5,-0.2188,-0.2656,0.9375,-1.3125
1539876647,0123107045,0.7344,-0.6250,-0.1563,1.3125
1539876646,01231033f6,0.0000,-1.0156,-0.0156,-18.5000
1539876644,01231034f3,-0.0156,0.0000,1.0469,2.5000
1539876642,0123105b3b,-0.0156,-1.0156,-0.0156,-0.8125
1539876641,0123105d2e,0.0156,-1.0000,-0.0156,2.6250
1539876641,01231033ed,0.0312,-1.0313,-0.0312,-0.3750
1539876639,0123103599,0.0000,0.0000,0.9063,-16.3750
1539876638,0123105bd4,-0.0469,-1.0000,0.0469,7.5000
1539876637,0123105b31,0.0625,-1.0156,-0.0312,4.0625
1539876637,01231034be,0.0625,-1.0625,-0.1250,-20.6250
1539876635,0123105d5f,0.0000,-0.9688,0.0000,2.5000
1539876632,0123105cab,0.0469,-1.0156,0.0156,2.0625
1539876631,01231080e6,0.0000,-1.0156,-0.0781,-11.7500
1539876630,0123105d38,0.0000,-1.0156,0.0156,3.0000
1539876626,01231080e3,0.0781,-1.0000,0.0312,0.3125
1539876621,0123106f9d,0.0156,-1.0156,0.0000,6.7500
1539876621,0123105d70,-0.0156,-1.0156,0.0000,6.8125
1539876618,0123104f06,0.0000,-1.0156,0.0156,4.2500
1539876617,0123106ee0,0.0156,-1.0469,0.0312,0.0625
1539876613,01231048d9,-0.0156,-1.0000,-0.0312,2.3750
1539876611,0123105d69,0.0000,-1.0156,0.0156,-13.3750
1539876610,0123105ca8,-0.0312,0.0625,0.9688,-23.2500
1539876608,01231080f0,0.0000,-1.0000,-0.0312,0.0000
1539876607,0123104d47,-0.0312,-1.0000,0.0156,0.6250
1539876604,0123102312,0.0625,-0.0312,0.9844,-11.4375
1539876603,0123106eb4,-0.0156,-1.0313,-0.0625,-22.4375
1539876599,0123104997,-0.0156,-1.0156,0.0156,-25.8750
1539876598,0123106fa0,-0.0312,-0.9844,-0.0156,4.8125
1539876596,01231034bf,0.0312,-1.0000,0.0156,3.3125
1539876595,012310498d,-0.0156,-1.0156,-0.0156,9.8750
1539876594,0123105bf8,-0.0312,0.0000,1.0000,-17.4375
1539876593,0123104e76,-0.0312,0.1250,1.0313,6.7500
1539876589,01231080f5,-0.2188,-0.2656,0.9219,-1.3125
1539876587,0123107045,0.7500,-0.6563,-0.1875,1.3125
1539876586,01231033f6,0.0000,-1.0156,-0.0156,-18.5000
1539876584,01231034f3,-0.0156,0.0000,1.0313,2.5000
1539876583,0123105b3b,-0.0156,-1.0156,0.0000,-0.6875
1539876582,0123105d2e,0.0000,-1.0000,-0.0156,2.6250
1539876581,01231033ed,0.0312,-1.0313,-0.0156,-0.1875
1539876579,0123103599,0.0000,0.0000,0.9063,-16.1875
1539876578,0123105bd4,-0.0625,-1.0000,0.0312,7.5000
1539876578,0123105b31,0.0625,-1.0156,-0.0469,4.3125
1539876576,01231034be,0.0469,-1.0469,-0.0469,-20.5625
1539876575,0123105d5f,-0.0156,-0.9844,-0.0156,2.5625
1539876572,0123105cab,0.0312,-1.0156,0.0000,2.1250
1539876571,01231080e6,0.0000,-1.0156,-0.0781,-11.7500
1539876570,0123105d38,0.0000,-1.0000,0.0000,3.0000
1539876566,01231080e3,0.0781,-1.0000,0.0156,0.3750
1539876561,0123106f9d,0.0156,-1.0156,-0.0312,6.7500
1539876561,0123105d70,-0.0156,-1.0156,0.0156,6.8125
1539876559,0123104f06,0.0000,-1.0313,0.0156,4.2500
1539876557,0123106ee0,0.0156,-1.0469,0.0156,0.0625
1539876553,01231048d9,-0.0156,-1.0000,-0.0312,2.3750
1539876551,0123105d69,-0.0156,-1.0156,0.0156,-13.1875
1539876550,0123105ca8,-0.0156,0.0781,0.9688,-22.2500
1539876548,01231080f0,0.0000,-1.0000,-0.0469,0.0000
1539876548,0123104d47,-0.0156,-1.0000,0.0000,0.5625
1539876545,0123102312,0.0625,-0.0312,0.9844,-10.9375
1539876543,0123106eb4,-0.0156,-1.0313,-0.0625,-22.9375
1539876539,0123104997,-0.0156,-1.0156,-0.0156,-25.9375
1539876538,0123106fa0,-0.0312,-0.9844,-0.0156,4.8750
1539876537,01231034bf,0.0312,-1.0000,0.0000,3.2500
1539876535,012310498d,0.0000,-1.0156,0.0000,9.9375
1539876534,0123105bf8,-0.0156,-0.0156,0.9844,-17.4375
1539876533,0123104e76,-0.0312,0.1250,1.0469,6.7500
1539876529,01231080f5,-0.2031,-0.2500,0.9375,-1.3125
1539876527,0123107045,0.7500,-0.6406,-0.1406,1.3125
1539876526,01231033f6,-0.0156,-1.0313,-0.0156,-18.5625
1539876524,01231034f3,-0.0156,0.0000,1.0156,2.5000
1539876523,0123105b3b,-0.0156,-1.0156,0.0000,-0.5625
1539876522,0123105d2e,0.0000,-1.0000,-0.0156,2.6875
1539876521,01231033ed,0.0156,-1.0313,-0.0312,-0.0625
1539876519,0123103599,-0.0156,0.0000,0.9688,-16.0000
1539876518,0123105b31,0.0781,-1.0156,-0.0312,4.4375
1539876518,0123105bd4,-0.0625,-1.0156,0.0469,7.5000
1539876516,01231034be,0.0312,-1.0625,-0.0469,-20.5625
1539876515,0123105d5f,0.0000,-0.9844,-0.0312,2.5625
1539876512,0123105cab,0.0469,-1.0156,0.0000,2.2500
1539876511,01231080e6,0.0000,-1.0000,-0.0156,-11.7500
1539876510,0123105d38,-0.0156,-1.0000,-0.0156,3.0000
1539876506,01231080e3,0.0781,-0.9844,0.0469,0.3750
1539876501,0123106f9d,0.0312,-1.0156,-0.0312,6.7500
1539876501,0123105d70,-0.0156,-1.0156,0.0156,6.8125
1539876500,0123104f06,0.0000,-1.0313,0.0156,4.2500
1539876497,0123106ee0,0.0156,-1.0469,0.0156,0.0625
1539876492,01231048d9,-0.0156,-1.0000,-0.0312,2.3750
1539876491,0123105d69,0.0000,-1.0156,0.0000,-13.0625
1539876490,0123105ca8,-0.0312,0.0781,0.9531,-20.9375
1539876488,0123104d47,-0.0156,-1.0000,0.0000,0.5625
1539876488,01231080f0,0.0000,-1.0000,-0.0312,0.0000
1539876486,0123105be2,-0.0156,-1.0156,-0.0156,1.1250
1539876484,0123102312,0.0625,-0.0312,0.9844,-10.9375
1539876483,0123106eb4,-0.0156,-1.0313,-0.0312,-22.9375
1539876480,0123104997,-0.0156,-1.0156,0.0000,-25.9375
1539876479,01231048e9,-0.5781,-0.8438,0.0000,-35.6875
1539876478,0123106fa0,-0.0312,-0.9844,-0.0469,4.8125
1539876477,01231034bf,0.0312,-1.0156,0.0000,3.2500
1539876476,012310498d,-0.0156,-1.0156,-0.0156,9.8750
1539876474,0123105bf8,-0.0156,-0.0156,0.9844,-17.4375
1539876473,0123104e76,-0.0312,0.1250,1.0469,6.8125
1539876469,01231080f5,-0.2188,-0.2500,0.9219,-1.3125
1539876467,0123107045,0.7656,-0.6406,-0.1875,1.3750
1539876466,01231033f6,-0.0156,-1.0313,-0.0312,-18.5625
1539876464,01231034f3,-0.0156,0.0000,1.0313,2.5000
1539876464,0123105b3b,-0.0156,-1.0156,-0.0156,-0.4375
1539876463,0123105d2e,0.0156,-0.9844,-0.0156,2.6875
1539876461,01231033ed,0.0312,-1.0313,-0.0469,-0.1250
1539876459,0123103599,0.0000,-0.0156,0.9688,-15.8750
1539876459,0123105b31,0.0625,-1.0156,-0.0156,4.1875
1539876458,0123105bd4,-0.0625,-1.0156,0.0312,7.5000
1539876456,01231034be,0.0312,-1.0469,-0.0312,-20.5625
1539876453,0123105cab,0.0312,-1.0156,0.0000,2.4375
1539876451,01231080e6,0.0156,-1.0000,-0.0469,-11.6875
1539876450,0123105d38,0.0000,-1.0156,0.0156,3.0000
1539876446,01231080e3,0.0781,-1.0000,0.0312,0.3750
1539876441,0123106f9d,0.0312,-1.0156,-0.0156,6.6875
1539876441,0123105d70,-0.0156,-1.0000,0.0000,6.8125
1539876437,0123106ee0,0.0156,-1.0469,0.0156,0.1250
1539876432,01231048d9,-0.0469,-0.9844,0.0469,2.3750
1539876431,0123105d69,0.0000,-1.0156,0.0312,-12.8125
1539876430,0123105ca8,-0.0156,0.0781,1.0000,-19.0625
1539876429,0123104d47,-0.0156,-1.0000,0.0156,0.5625
1539876428,01231080f0,0.0000,-1.0000,-0.0469,0.0000
1539876426,0123105be2,-0.0156,-1.0156,-0.0156,1.1875
1539876424,0123102312,0.0625,-0.0312,0.9844,-11.4375
1539876423,0123106eb4,-0.0156,-1.0313,-0.0625,-22.9375
1539876419,01231048e9,-0.5625,-0.8438,-0.0156,-35.7500
1539876418,0123106fa0,-0.0312,-0.9844,-0.0156,4.8750
1539876417,01231034bf,0.0312,-1.0000,-0.0156,3.1875
1539876416,012310498d,0.0000,-1.0156,0.0000,9.8750
1539876414,0123105bf8,-0.0156,-0.0156,0.9531,-17.4375
1539876413,0123104e76,-0.0469,0.1250,1.0313,6.8125
1539876409,01231080f5,-0.2188,-0.2500,0.9219,-1.2500
1539876408,0123107045,0.7500,-0.6406,-0.1875,1.3750
1539876406,01231033f6,0.0000,-1.0313,-0.0312,-18.5625
1539876404,0123105b3b,-0.0156,-1.0156,0.0000,-0.3125
1539876404,01231034f3,0.0000,0.0000,1.0313,2.0000
1539876404,0123105d2e,0.0000,-0.9844,0.0000,2.6875
1539876401,01231033ed,0.0312,-1.0313,-0.0312,-0.1250
1539876400,0123105b31,0.0625,-1.0156,-0.0312,3.8750
1539876399,0123103599,0.0000,-0.0156,0.9531,-15.9375
1539876398,0123105bd4,-0.0469,-1.0000,0.0312,7.5000
1539876396,01231034be,0.0625,-1.0625,-0.0156,-20.5000
1539876395,0123105d5f,-0.0156,-0.9688,-0.0156,2.6875
1539876393,0123105cab,0.0312,-1.0156,0.0000,2.5625
1539876391,01231080e6,0.0156,-1.0156,-0.0781,-11.6875
1539876390,0123105d38,0.0000,-1.0000,-0.0312,3.0000
1539876386,01231080e3,0.0625,-1.0000,0.0312,0.3750
1539876381,0123104f06,0.0156,-1.0313,0.0000,4.2500
1539876381,0123106f9d,0.0156,-1.0156,0.0000,6.6875
1539876381,0123105d70,-0.0156,-1.0000,0.0156,6.7500
1539876376,0123106ee0,0.0156,-1.0469,0.0156,0.1250
1539876372,01231048d9,-0.0156,-1.0000,-0.0156,2.4375
1539876371,0123105d69,0.0000,-1.0156,0.0156,-12.6875
1539876370,0123105ca8,-0.0156,0.0469,0.9531,-19.0625
1539876369,0123104d47,-0.0156,-1.0000,0.0156,0.5000
1539876366,0123105be2,-0.0156,-1.0313,0.0000,1.2500
1539876364,0123102312,0.0625,-0.0312,0.9844,-11.4375
1539876360,0123104997,-0.0156,-1.0156,0.0000,-25.9375
1539876359,01231048e9,-0.5625,-0.8438,-0.0156,-35.8750
1539876358,0123106fa0,-0.0156,-0.9844,0.0000,4.8750
1539876357,01231034bf,0.0312,-1.0000,-0.0156,3.1250
1539876356,012310498d,-0.0156,-1.0156,0.0000,9.9375
1539876354,0123105bf8,-0.0156,-0.0156,0.9688,-17.9375
1539876352,0123104e76,-0.0312,0.1406,1.0156,6.8125
1539876349,01231080f5,-0.2188,-0.2656,0.9063,-1.2500
1539876347,0123107045,0.7500,-0.6406,-0.1875,1.3750
1539876346,01231033f6,0.0000,-1.0313,0.0000,-18.5625
1539876345,0123105b3b,-0.0156,-1.0156,0.0000,-0.3125
1539876344,0123105d2e,0.0156,-0.9844,-0.0156,2.6875
1539876344,01231034f3,-0.0156,0.0000,1.0313,1.5000
1539876341,01231033ed,0.0312,-1.0313,-0.0469,-0.0625
1539876340,0123105b31,0.0625,-1.0156,-0.0156,3.5625
1539876339,0123103599,-0.0156,-0.0156,0.9531,-16.0625
1539876337,0123105bd4,-0.0469,-1.0000,0.0312,7.4375
1539876336,01231034be,0.0781,-1.0625,-0.0156,-20.5000
1539876335,0123105d5f,0.0000,-0.9688,0.0000,2.8125
1539876333,0123105cab,0.0469,-1.0000,0.0000,2.6875
1539876331,01231080e6,0.0000,-1.0156,-0.0625,-11.6250
1539876330,0123105d38,0.0000,-1.0156,0.0156,2.9375
1539876326,01231080e3,0.0781,-1.0000,0.0312,0.3750
1539876322,0123104f06,0.0156,-1.0156,0.0000,4.1875
1539876321,0123106f9d,0.0312,-1.0313,-0.0156,6.6875
1539876321,0123105d70,0.0000,-1.0156,0.0000,6.7500
1539876316,0123106ee0,0.0156,-1.0469,0.0156,0.1250
1539876312,01231048d9,-0.0156,-1.0000,-0.0312,2.4375
1539876311,0123105d69,0.0000,-1.0156,0.0156,-12.5625
1539876310,0123104d47,-0.0156,-0.9844,0.0000,0.4375
1539876310,0123105ca8,-0.0156,0.0469,0.9688,-19.6875
1539876308,01231080f0,0.0312,-1.0156,0.0469,0.0000
1539876306,0123105be2,-0.0156,-1.0156,-0.0156,1.3125
1539876304,0123102312,0.0781,-0.0469,1.0000,-11.4375
1539876303,0123106eb4,-0.0156,-1.0313,-0.0469,-22.9375
1539876300,0123104997,-0.0156,-1.0156,-0.0312,-25.9375
1539876299,01231048e9,-0.5625,-0.8438,-0.0156,-35.9375
1539876298,0123106fa0,-0.0469,-1.0000,-0.0312,4.8750
1539876297,012310498d,0.0000,-1.0156,-0.0156,9.9375
1539876297,01231034bf,0.0312,-1.0156,0.0000,3.1250
1539876294,0123105bf8,0.0000,0.0000,0.9688,-18.9375
1539876292,0123104e76,-0.0469,0.1250,1.0469,6.8750
1539876289,01231080f5,-0.2188,-0.2500,0.9063,-1.2500
1539876287,0123107045,0.7656,-0.6406,-0.1875,1.3750
1539876286,0123105b3b,-0.0156,-1.0156,0.0000,-0.3125
1539876286,01231033f6,-0.0469,-1.0313,0.0312,-18.6250
1539876285,0123105d2e,0.0000,-1.0000,-0.0156,2.7500
1539876284,01231034f3,-0.0156,0.0000,1.0156,1.0000
1539876281,0123105b31,0.0781,-1.0156,-0.0312,3.3750
1539876281,01231033ed,0.0312,-1.0156,-0.0156,0.0000
1539876279,0123103599,0.0000,0.0000,0.9844,-16.0000
1539876277,0123105bd4,-0.0625,-1.0156,0.0469,7.4375
1539876276,01231034be,0.0000,-1.0469,-0.0625,-20.5000
1539876275,0123105d5f,-0.0156,-0.9844,-0.0156,2.8750
1539876274,0123105cab,0.0312,-1.0000,0.0000,2.8125
1539876271,01231080e6,0.0156,-1.0156,-0.0469,-11.5625
1539876270,0123105d38,0.0000,-1.0156,0.0156,2.9375
1539876266,01231080e3,0.0781,-1.0000,0.0312,0.3750
1539876263,0123104f06,0.0000,-1.0156,0.0156,4.1875
1539876261,0123106f9d,0.0156,-1.0156,-0.0156,6.6875
1539876261,0123105d70,-0.0312,-1.0000,-0.0312,6.6875
1539876256,0123106ee0,0.0156,-1.0469,0.0312,0.1250
1539876252,01231048d9,-0.0156,-1.0000,-0.0156,2.4375
1539876251,0123105d69,0.0000,-1.0156,0.0000,-12.6250
1539876251,0123104d47,-0.0156,-1.0000,0.0156,0.4375
1539876250,0123105ca8,-0.0312,0.0469,0.9844,-20.5000
1539876248,01231080f0,0.0000,-1.0000,-0.0469,0.0000
1539876244,0123102312,0.0625,-0.0312,0.9844,-11.4375
1539876243,0123106eb4,-0.0156,-1.0313,-0.0469,-23.4375
1539876240,0123104997,-0.0156,-1.0156,0.0000,-25.9375
1539876238,0123106fa0,-0.0156,-0.9844,-0.0156,4.8750
1539876237,012310498d,-0.0156,-1.0156,-0.0156,9.9375
1539876237,01231034bf,0.0312,-1.0000,-0.0156,3.1250
1539876234,0123105bf8,-0.0312,-0.0156,0.9688,-19.4375
1539876232,0123104e76,-0.0312,0.1250,1.0313,6.8750
1539876229,01231080f5,-0.2344,-0.2500,0.9219,-1.2500
1539876227,0123107045,0.7656,-0.6406,-0.1875,1.3750
1539876226,0123105b3b,-0.0156,-1.0156,0.0000,-0.3750
1539876226,0123105d2e,0.0156,-1.0000,0.0000,2.7500
1539876226,01231033f6,0.0000,-1.0313,-0.0312,-18.6250
1539876224,01231034f3,0.0000,0.0156,1.0000,1.5000
1539876222,0123105b31,0.0625,-1.0156,-0.0312,3.5625
1539876221,01231033ed,0.0312,-1.0313,-0.0156,0.0000
1539876219,0123103599,0.0000,0.0000,0.9688,-15.8750
1539876217,0123105bd4,-0.0469,-1.0000,0.0312,7.4375
1539876216,01231034be,0.0469,-1.0469,-0.0312,-20.5000
1539876215,0123105d5f,-0.0156,-0.9688,-0.0156,2.9375
1539876214,0123105cab,0.0312,-1.0156,0.0000,2.8125
1539876211,01231080e6,0.0156,-1.0000,-0.0625,-11.5625
1539876210,0123105d38,0.0000,-1.0156,0.0000,2.9375
1539876206,01231080e3,0.0781,-0.9844,0.0312,0.3750
1539876204,0123104f06,0.0156,-1.0313,0.0000,4.1875
1539876201,0123106f9d,0.0156,-1.0156,0.0000,6.6875
1539876201,0123105d70,0.0000,-1.0156,0.0156,6.6875
1539876196,0123106ee0,0.0156,-1.0469,0.0156,0.1250
1539876192,01231048d9,-0.0156,-1.0000,-0.0156,2.4375
1539876191,0123104d47,-0.0156,-1.0000,0.0156,0.3750
1539876191,0123105d69,0.0000,-1.0156,0.0000,-12.6250
1539876190,0123105ca8,-0.0312,0.0469,0.9375,-21.5000
1539876188,01231080f0,0.0000,-1.0000,-0.0469,0.0000
1539876186,0123105be2,-0.0156,-1.0156,-0.0156,1.3750
1539876184,0123102312,0.0469,-0.0312,0.9844,-11.9375
1539876183,0123106eb4,-0.0156,-1.0313,-0.0469,-23.4375
1539876181,0123104997,-0.0156,-1.0156,0.0000,-25.9375
1539876179,01231048e9,-0.5625,-0.8438,-0.0156,-35.9375
1539876178,0123106fa0,-0.0312,-0.9844,-0.0156,4.8750
1539876177,012310498d,-0.0156,-1.0156,0.0000,9.9375
1539876177,01231034bf,0.0312,-1.0000,0.0000,3.1250
1539876174,0123105bf8,-0.0156,-0.0156,0.9844,-19.9375
1539876172,0123104e76,-0.0469,0.1250,1.0469,6.8750
1539876167,0123107045,0.7656,-0.6563,-0.1875,1.3750
1539876167,0123105b3b,-0.0156,-1.0313,0.0312,-0.4375
1539876167,0123105d2e,0.0156,-1.0000,0.0000,2.7500
1539876166,01231033f6,0.0000,-1.0156,-0.0156,-18.6250
1539876164,01231034f3,-0.0156,0.0000,1.0156,2.0000
1539876162,0123105b31,0.0625,-1.0156,-0.0312,3.7500
1539876160,01231033ed,0.0312,-1.0313,-0.0312,0.0000
1539876159,0123103599,-0.0156,-0.0156,0.9531,-15.6875
1539876157,0123105bd4,-0.0469,-1.0156,0.0312,7.4375
1539876156,01231034be,0.0312,-1.0625,-0.0469,-20.4375
1539876155,0123105d5f,0.0000,-0.9688,-0.0156,3.0625
1539876154,0123105cab,0.0312,-1.0156,0.0156,2.7500
1539876151,01231080e6,0.0156,-1.0000,-0.0469,-11.5000
1539876150,0123105d38,0.0000,-1.0156,0.0000,3.0000
1539876146,01231080e3,0.0625,-1.0000,0.0312,0.3750
1539876145,0123104f06,-0.0156,-1.0156,0.0469,4.1875
1539876141,0123106f9d,0.0156,-1.0156,-0.0156,6.6875
1539876141,0123105d70,-0.0156,-1.0156,0.0156,6.6250
1539876136,0123106ee0,0.0000,-1.0313,0.0469,0.1250
1539876132,0123104d47,-0.0156,-1.0000,0.0156,0.3125
1539876132,01231048d9,-0.0156,-1.0000,-0.0312,2.4375
1539876131,0123105d69,-0.0156,-1.0156,0.0156,-12.6250
1539876130,0123105ca8,-0.0312,0.0469,0.9688,-22.8125
1539876125,0123105be2,-0.0156,-1.0156,0.0000,1.4375
1539876124,0123102312,0.0625,-0.0312,0.9844,-11.9375
1539876121,0123104997,-0.0156,-1.0156,0.0000,-25.9375
1539876118,01231048e9,-0.5625,-0.8438,0.0156,-36.0000
1539876118,012310498d,-0.0156,-1.0156,-0.0156,9.9375
1539876118,0123106fa0,-0.0312,-0.9844,-0.0156,4.8750
1539876117,01231034bf,0.0312,-1.0000,0.0000,3.1250
1539876114,0123105bf8,-0.0156,-0.0156,0.9688,-20.4375
1539876112,0123104e76,-0.0469,0.1250,1.0469,6.9375
1539876107,0123105d2e,0.0000,-1.0000,-0.0156,2.7500
1539876107,0123105b3b,-0.0156,-1.0156,0.0000,-0.5625
1539876107,0123107045,0.7500,-0.6406,-0.1875,1.3750
1539876106,01231033f6,0.0000,-1.0469,0.0156,-18.6875
1539876104,01231034f3,-0.0156,0.0000,1.0313,3.0000
1539876103,0123105b31,0.0625,-1.0156,-0.0312,4.0000
1539876100,01231033ed,0.0312,-1.0469,-0.0312,0.0000
1539876099,0123103599,0.0000,0.0000,0.9531,-15.2500
1539876097,0123105bd4,-0.0469,-1.0000,0.0312,7.4375
1539876096,01231034be,0.0469,-1.0625,-0.0469,-20.4375
1539876095,0123105d5f,-0.0156,-0.9844,0.0000,3.1875
1539876094,0123105cab,0.0312,-1.0156,0.0156,2.6250
1539876091,01231080e6,0.0000,-1.0156,-0.0625,-11.4375
1539876090,0123105d38,0.0000,-1.0156,0.0156,3.0000
1539876086,01231080e3,0.0781,-1.0000,0.0469,0.3750
1539876086,0123104f06,0.0312,-1.0313,-0.0469,4.1875
1539876081,0123106f9d,0.0156,-1.0156,0.0000,6.7500
1539876081,0123105d70,0.0000,-1.0156,0.0000,6.5625
1539876076,0123106ee0,0.0156,-1.0469,0.0312,0.1250
1539876072,0123104d47,-0.0156,-1.0000,0.0156,0.1875
1539876071,01231048d9,-0.0156,-1.0000,-0.0156,2.5000
1539876071,0123105d69,0.0000,-1.0156,0.0156,-12.6250
1539876070,0123105ca8,-0.0469,0.0625,0.9688,-23.8750
1539876065,0123105be2,-0.0312,-1.0156,0.0156,1.5000
1539876064,0123102312,0.0625,-0.0312,0.9531,-11.9375
1539876061,0123104997,-0.0156,-1.0156,-0.0156,-26.0000
1539876058,01231048e9,-0.5625,-0.8438,0.0000,-35.9375
1539876058,012310498d,-0.0156,-1.0156,-0.0156,9.9375
1539876058,0123106fa0,-0.0312,-0.9844,-0.0156,4.9375
1539876057,01231034bf,0.0312,-1.0000,0.0156,3.1250
1539876054,0123105bf8,-0.0156,-0.0156,1.0000,-20.4375
1539876052,0123104e76,-0.0469,0.1250,1.0313,6.9375
1539876049,01231080f5,-0.2188,-0.2500,0.9219,-1.2500
1539876048,0123105d2e,0.0000,-1.0000,-0.0312,2.7500
1539876048,0123105b3b,-0.0156,-1.0156,0.0000,-0.6250
1539876047,0123107045,0.7656,-0.6406,-0.1875,1.3750
1539876046,01231033f6,0.0000,-1.0313,0.0000,-18.6875
1539876044,01231034f3,0.0000,-0.0156,1.0313,3.5000
1539876044,0123105b31,0.0625,-1.0156,-0.0312,4.3750
1539876040,01231033ed,0.0312,-1.0313,-0.0156,0.0000
1539876039,0123103599,0.0000,0.0000,0.9531,-15.9375
1539876037,0123105bd4,-0.0469,-1.0000,0.0312,7.4375
1539876036,01231034be,0.0469,-1.0625,-0.0625,-20.4375
1539876035,0123105cab,0.0312,-1.0156,0.0156,2.5625
1539876031,01231080e6,0.0156,-1.0000,-0.1094,-11.4375
1539876030,0123105d38,0.0000,-1.0156,0.0156,3.0000
1539876027,0123104f06,0.0156,-1.0313,0.0000,4.1875
1539876026,01231080e3,0.0781,-0.9844,0.0312,0.3750
1539876021,0123106f9d,0.0156,-1.0156,-0.0312,6.7500
1539876021,0123105d70,-0.0156,-1.0156,0.0156,6.5625
1539876016,0123106ee0,0.0156,-1.0469,0.0156,0.1250
1539876013,0123104d47,-0.0156,-1.0000,0.0156,0.1250
1539876011,01231048d9,-0.0156,-1.0000,-0.0312,2.5000
1539876011,0123105d69,0.0000,-1.0156,0.0156,-12.6250
1539876010,0123105ca8,-0.0469,0.0781,0.9219,-23.1875
1539876004,0123102312,0.0625,-0.0312,0.9688,-12.4375
1539876001,0123104997,-0.0156,-1.0156,0.0469,-26.0000
1539875998,012310498d,-0.0156,-1.0156,-0.0312,9.8750
1539875997,0123106fa0,-0.0312,-1.0000,-0.0156,4.9375
1539875997,01231034bf,0.0312,-1.0000,0.0000,3.1250
1539875994,0123105bf8,-0.0156,-0.0156,1.0156,-20.4375
1539875992,0123104e76,-0.0469,0.1406,1.0625,6.9375
1539875989,01231080f5,-0.2344,-0.2500,0.9375,-1.2500
1539875989,0123105d2e,0.0000,-1.0000,0.0000,2.7500
1539875989,0123105b3b,-0.0156,-1.0156,-0.0156,-0.6875
1539875987,0123107045,0.7656,-0.6406,-0.1875,1.3750
